,PropertyID,ListingDate,Address,City,State,ZipCode,PropertyType,Bedrooms,Bathrooms,SquareFeet,LotSize,YearBuilt,Garage,Pool,Fireplace,BasementSqFt,Condition,SchoolRating,CrimeRate,WalkScore,DistanceToCity,NeighborhoodIncome,PropertyTaxRate,HOAFees,DaysOnMarket,PriceReduction,ViewCount,SavedCount,PreviousPrice,SalePrice,CityPriceMean,CityfeetMean,property_type_Mean,condtion_metric,School_types,crime_types,walk_types,disctance_types,tax_types,inc_types,size_types,basement_types,bedroom_types,sales_types
258,279,12-11-2022,pinedr,Seattle,CO,54708,Townhouse,6.0,2.0,2440.0,0.07,2010.0,0.0,1.0,1.0,1430.0,4.0,10.0,19.44,30.0,26.8,66809.0,1.346,160.0,25.0,No,716.0,118.0,545641.0,994180.0,15230.135859425762,1237.039662869664,290.0,4.0,2.293573758413191,7.768290955661655,29.5,3.5,4.4,5.3,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
259,128,11/14/2023,mainst,Austin,CO,58453,Singlefamily,6.0,3.0,1113.0,0.2,1990.0,0.0,1.0,1.0,704.7962962962963,5.0,5.0,20.26,85.0,11.0,54568.0,1.536,230.0,177.0,no,1192.0,29.0,302106.0,631255.0,464545.17100210034,1269.3727629033933,230.0,5.0,2.2174434837338417,10.417700263424424,22.4,6.6,6.4,6.2,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
260,395,2022-12-27,mapleave,Austin,WA,32631,Condo,4.0,1.0,1540.0,0.06,1991.0,1.0,1.0,1.0,824.0123456790124,2.0,1.0,15.87,37.0,3.3,20000.0,1.292,250.0,129.0,no,4802.0,3.0,,18551.830073782476,464545.17100210034,1269.3727629033933,250.0,2.0,1.6913625324509711,13.768454804339608,11.1,1.9,3.3,2.6,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
261,108,,elmst,Denver,OR,96438,Townhouse,4.0,2.0,1556.0,0.29559633027522936,2023.0,1.0,1.0,1.0,703.4025974025974,4.0,3.0,9.94,76.0,3.9,73959.0,1.294,184.0,24.0,yes,3154.0,194.0,632575.0,553531.0,114208.78747842216,1447.7221254659405,290.0,4.0,1.29198719845468,4.882110836722324,13.9,3.0,3.0,3.0,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
262,347,2022/09/18,oakst,Austin,WA,28117,Condo,2.0,1.0,2695.0,0.26785714285714285,1953.0,0.0,1.0,1.0,994.0,3.0,1.0,6.19,69.0,1.8,69396.0,0.953,358.0,162.0,1,,181.0,,745185.0,464545.17100210034,1269.3727629033933,250.0,3.0,2.694115181987046,8.921234545869948,19.3,2.9,3.2,3.1,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
263,134,2023/03/31,elmave,Seattle,co,58161,Condo,3.0,4.0,3071.0,0.51,1958.0,0.0,1.0,1.0,827.0,4.0,5.0,44.76,96.0,11.6,137257.0,0.924,250.0,155.0,no,1257.0,27.0,,949527.0,15230.135859425762,1237.039662869664,250.0,4.0,2.16289596891366,7.3183185245067595,10.6,6.8,5.9,6.7,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
264,358,01-01-2024,pinedr,Seattle,co,62185,Multi-Family,4.0,2.0,1634.0,0.03,,1.0,1.0,0.0,650.1,1.0,2.293573758413191,26.88,31.0,16.1,93374.0,0.793,300.0,99.0,,2712.0,128.0,363387.0,641955.0,15230.135859425762,1237.039662869664,300.0,,2.293573758413191,7.768290955661655,29.5,3.5,4.4,5.3,0.27875,650.1,1.0,99585.52154337184
265,45,03-03-2023,oakdr,Portland,OR,28920,Singlefamily,6.0,2.0,2082.0,0.13,1974.0,0.0,1.0,1.0,149.0,1.0,4.0,34.21,1.0,20.9,5.6,1.282,386.0,63.0,0,2010.0,198.0,,857028.0,257995.10677204048,1123.90459416158,230.0,,2.28677304256107,12.832946753865786,15.0,3.7,4.8,5.6,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
266,382,03/30/2022,oakst,Portland,Wa,56014,Townhouse,4.0,4.0,1658.0,0.62,1977.0,1.0,1.0,1.0,906.0,2.0,10.0,8.921234545869948,60.0,2.9,91044.0,1.692,290.0,91.0,No,763.0,8.0,304403.0,685370.0,257995.10677204048,1123.90459416158,290.0,2.0,2.694115181987046,8.921234545869948,19.3,2.9,3.2,3.1,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
267,66,04-02-2022,mainst,Austin,CO,31090,Condo,6.0,2.0,1269.4,0.04,2002.0,0.0,0.0,1.0,824.0123456790124,5.0,2.0,11.87,19.0,22.4,6.2,6.4,320.0,52.0,No,2440.0,121.0,190214.0,545037.0,464545.17100210034,1269.3727629033933,250.0,5.0,2.2174434837338417,10.417700263424424,22.4,6.6,6.4,6.2,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
268,86,2022/12/20,mainave,Denver,CO,77441,Multi-Family,2.0,4.0,1560.0,1.73,1970.0,0.0,1.0,1.0,650.1,4.0,1.8788009579531164,22.53,9.3,30.6,76776.0,1.206,300.0,145.0,0,2372.0,55.0,396381.0,549846.0,114208.78747842216,1447.7221254659405,300.0,4.0,1.8788009579531164,3.177773158266117,9.3,4.7,4.3,3.5,0.27875,650.1,1.0,99585.52154337184
269,243,2023-08-26,pinedr,Denver,TX,51896,Condo,5.0,4.0,2413.0,0.28,1800.0,0.0,0.0,1.0,824.0123456790124,5.0,8.0,7.768290955661655,21.0,17.4,58728.0,1.258,384.0,143.0,No,4453.0,155.0,307784.0,755286.0,114208.78747842216,1447.7221254659405,250.0,5.0,2.293573758413191,7.768290955661655,29.5,3.5,4.4,5.3,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
270,187,08-11-2022,mapledr,Portland,tx,33822,Singlefamily,3.0,4.0,1362.0,0.06,1951.0,0.0,1.0,1.0,704.7962962962963,3.0,10.0,33.05,26.0,12.3,1.7,1.2,308.0,151.0,0,1630.0,25.0,,624667.0,257995.10677204048,1123.90459416158,230.0,3.0,3.916265886975517,21.210308712091475,22.0,1.7,1.2,1.7,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
271,160,2023-11-25,elmdr,Seattle,Wa,88587,Singlefamily,3.0,1.0,3119.0,0.3095180722891566,1958.0,0.0,1.0,1.0,524.0,1.0,8.0,20.49,8.8,0.0,54212.0,0.913,183.0,139.0,No,4992.0,94.0,534238.0,794254.0,15230.135859425762,1237.039662869664,230.0,,2.2708515258960777,10.795418274219614,8.8,3.6,4.7,4.6,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
272,13,2022-05-04,mapledr,Austin,WA,54725,Townhouse,12.0,3.0,2974.0,0.49,1984.0,0.0,1.0,1.0,499.0,4.0,8.0,20.36,33.0,15.4,67301.0,1.053,290.0,3.0,No,,125.0,591060.0,1222743.0,464545.17100210034,1269.3727629033933,290.0,4.0,3.916265886975517,21.210308712091475,22.0,1.7,1.2,1.7,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
273,36,19-10-2023,pinedr,Austin,co,81509,Singlefamily,4.0,1.0,2115.0,0.17,1968.0,0.0,1.0,0.0,707.0,4.0,9.0,49.49,34.0,1.4,5.3,4.4,442.0,64.0,No,4782.0,48.0,616190.0,602381.0,464545.17100210034,1269.3727629033933,230.0,4.0,2.293573758413191,7.768290955661655,29.5,3.5,4.4,5.3,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
274,29,2023-11-04,maplest,Denver,tx,95990,Townhouse,4.0,4.0,2721.0,0.66,2017.0,0.0,1.0,1.0,703.4025974025974,3.0,4.0,7.71,17.0,2.0,79950.0,0.858,276.0,,yes,1123.0,39.0,,804979.0,114208.78747842216,1447.7221254659405,290.0,3.0,2.950325347565087,13.407446244760893,20.7,1.5,3.7,5.1,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
275,171,,maindr,Seattle,OR,,Multi-Family,2.0,2.0,2606.0,0.15,1981.0,1.0,1.0,1.0,650.1,1.0,3.7223647662845423,57.34,34.0,0.9,100089.0,1.213,419.0,,no,731.0,76.0,437695.0,690775.0,15230.135859425762,1237.039662869664,300.0,,3.7223647662845423,11.637843010499049,34.0,4.1,4.8,4.2,0.27875,650.1,1.0,99585.52154337184
276,143,2023/05/20,mainblvd,Portland,Wa,25314,Townhouse,6.0,3.0,3861.0,0.56,1990.0,1.0,0.0,1.0,1346.0,1.0,2.6171653713500764,30.44,8.3,20.4,65900.0,1.352,474.0,114.0,0,3799.0,184.0,350967.0,1035074.0,257995.10677204048,1123.90459416158,290.0,,2.6171653713500764,9.295398487173363,8.3,2.5,2.4,2.7,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
277,332,,pinest,Seattle,MA,92059,Condo,4.0,1.0,1647.0,0.2,2011.0,0.0,1.0,1.0,824.0123456790124,1.0,2.0,-10.642801372293434,59.0,6.1,118308.0,0.697,250.0,160.0,no,1310.0,33.0,521980.0,624732.0,15230.135859425762,1237.039662869664,250.0,,1.571361566030542,-10.642801372293434,10.7,4.0,3.4,3.4,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
278,284,,mainst,Austin,TX,11469-1000,Singlefamily,0.0,2.0,3438.0,1.12,1988.0,0.0,1.0,1.0,704.7962962962963,2.0,2.2174434837338417,35.09,60.0,14.7,6.2,0.971,230.0,149.0,yes,4663.0,187.0,415278.0,839621.0,464545.17100210034,1269.3727629033933,230.0,2.0,2.2174434837338417,10.417700263424424,22.4,6.6,6.4,6.2,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
279,222,21-03-2022,mapledr,Seattle,Wa,28753,Condo,3.0,1.0,2379.0,0.66,,1.0,1.0,0.0,824.0123456790124,1.0,6.0,27.92,84.0,7.2,85154.0,1.082,250.0,20.0,No,4755.0,187.0,425269.0,812257.0,15230.135859425762,1237.039662869664,250.0,,3.916265886975517,21.210308712091475,22.0,1.7,1.2,1.7,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
280,96,,oakblvd,Austin,CO,,Townhouse,3.0,1.0,1269.4,0.33,2050.0,0.0,0.0,1.0,703.4025974025974,4.0,1.326932531599117,6.426283888093325,24.0,0.2,56255.0,1.21,290.0,64.0,no,324.0,188.0,477648.0,2000000.0,464545.17100210034,1269.3727629033933,290.0,4.0,1.326932531599117,6.426283888093325,16.0,0.7,-0.3,0.6,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
281,52,2022-11-23,mainblvd,Seattle,CO,41970,Townhouse,3.0,2.0,1237.0,0.16,2004.0,0.0,1.0,1.0,703.4025974025974,3.0,9.0,42.69,33.0,6.2,23605.0,1.742,290.0,100.0,1,2933.0,158.0,,340836.0,15230.135859425762,1237.039662869664,290.0,3.0,2.6171653713500764,9.295398487173363,8.3,2.5,2.4,2.7,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
282,241,,elmst,Denver,MA,,Condo,5.0,3.0,2071.0,0.03,2007.0,0.0,1.0,1.0,824.0123456790124,5.0,7.0,4.882110836722324,13.9,2.9,83059.0,1.241,250.0,118.0,No,4338.0,10.0,,587672.0,114208.78747842216,1447.7221254659405,250.0,5.0,1.29198719845468,4.882110836722324,13.9,3.0,3.0,3.0,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
283,312,10/22/2023,elmdr,Boston,CO,67426-1280,Multi-Family,15.0,2.0,3255.0,0.27875,2016.0,0.0,1.0,1.0,650.1,3.0,5.0,25.11,71.0,4.7,95964.0,1.368,321.0,,Yes,4587.0,87.0,,1477611.0,378933.39440092526,1317.535819119361,300.0,3.0,2.2708515258960777,10.795418274219614,8.8,3.6,4.7,4.6,0.27875,650.1,1.0,99585.52154337184
284,318,22-01-2023,mapleblvd,Portland,CO,83793,Townhouse,3.0,4.0,3416.0,0.03,1955.0,1.0,1.0,1.0,703.4025974025974,1.0,6.0,2.608494463568526,81.0,2.3,46285.0,1.338,290.0,16.0,Yes,3258.0,135.0,,858507.0,257995.10677204048,1123.90459416158,290.0,,4.520087774750159,2.608494463568526,21.0,3.7,3.6,2.5,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
285,179,08/13/2023,elmave,Austin,WA,72111,Singlefamily,3.0,4.0,2549.0,0.11,1972.0,0.0,0.0,0.0,1373.0,1.0,7.0,42.86,15.0,10.6,6.7,0.782,115.0,147.0,no,824.0,46.0,368655.0,722069.0,464545.17100210034,1269.3727629033933,230.0,,2.16289596891366,7.3183185245067595,10.6,6.8,5.9,6.7,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
286,42,05/02/2022,pineblvd,Seattle,MA,38947,Townhouse,10.0,4.0,2409.0,0.7,1960.0,0.0,0.0,1.0,703.4025974025974,3.0,3.3724289466936774,44.58,19.0,10.2,95458.0,1.076,367.0,24.0,no,3764.0,106.0,448624.0,1050938.0,15230.135859425762,1237.039662869664,290.0,3.0,3.3724289466936774,9.739847798300824,18.4,5.6,6.5,7.1,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
287,324,04-04-2023,oakdr,Portland,CO,37782,Condo,2.0,1.0,2235.0,0.09,1987.0,1.0,1.0,0.0,522.0,4.0,10.0,21.16,98.0,14.6,73134.0,1.65,425.0,155.0,0,3787.0,,349888.0,680418.0,257995.10677204048,1123.90459416158,250.0,4.0,2.28677304256107,12.832946753865786,15.0,3.7,4.8,5.6,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
288,207,25-06-2023,elmave,Portland,WA,38676-7317,Condo,3.0,2.0,1401.0,0.26785714285714285,1963.0,0.0,1.0,1.0,824.0123456790124,5.0,9.0,29.53,10.0,12.8,78645.0,0.809,250.0,,yes,452.0,187.0,266131.0,588551.0,257995.10677204048,1123.90459416158,250.0,5.0,2.16289596891366,7.3183185245067595,10.6,6.8,5.9,6.7,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
289,283,2023/07/24,oakblvd,Austin,OR,44123,Singlefamily,15.0,2.0,2184.0,0.99,2022.0,1.0,0.0,1.0,704.7962962962963,5.0,1.0,21.06,32.0,26.1,0.6,-0.3,440.0,128.0,no,3800.0,154.0,291480.0,1287260.0,464545.17100210034,1269.3727629033933,230.0,5.0,1.326932531599117,6.426283888093325,16.0,0.7,-0.3,0.6,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
290,255,09-10-2022,oakave,Denver,TX,30415,Condo,2.0,4.0,943.0,0.23,1969.0,0.0,1.0,1.0,824.0123456790124,3.0,1.0,8.1,33.0,11.5,3.2,3.8,250.0,,,3389.0,,437567.0,423917.0,114208.78747842216,1447.7221254659405,250.0,3.0,2.2161380050367865,10.001621245599653,11.0,3.8,3.8,3.2,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
291,385,,mapledr,Seattle,tx,72409,Condo,2.0,1.0,1779.0,0.53,,0.0,1.0,1.0,824.0123456790124,5.0,3.916265886975517,21.210308712091475,75.0,5.2,41699.0,2.164,250.0,,,,64.0,,584569.0,15230.135859425762,1237.039662869664,250.0,5.0,3.916265886975517,21.210308712091475,22.0,1.7,1.2,1.7,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
292,5,,maindr,Austin,WA,34931,Townhouse,3.0,2.0,500.0,0.11,1971.0,1.0,1.0,1.0,337.0,4.0,8.0,6.69,100.0,32.2,110809.0,1.287,290.0,15.0,1,,12.0,532264.0,344273.0,464545.17100210034,1269.3727629033933,290.0,4.0,3.7223647662845423,11.637843010499049,34.0,4.1,4.8,4.2,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
293,257,15-05-2022,pinest,Seattle,TX,33877,Singlefamily,3.0,4.0,1341.0,0.18,2008.0,0.0,1.0,1.0,1342.0,3.0,3.0,28.59,70.0,8.4,3.4,1.317,134.0,94.0,Yes,1084.0,,534919.0,708005.0,15230.135859425762,1237.039662869664,230.0,3.0,1.571361566030542,-10.642801372293434,10.7,4.0,3.4,3.4,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
294,372,2023-03-08,oakst,Portland,Wa,41847,Condo,3.0,3.0,1735.0,0.13,2022.0,0.0,1.0,1.0,381.0,4.0,7.0,18.16,85.0,11.5,3.1,3.2,234.0,134.0,yes,3845.0,177.0,338050.0,18551.830073782476,257995.10677204048,1123.90459416158,250.0,4.0,2.694115181987046,8.921234545869948,19.3,2.9,3.2,3.1,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
295,101,08/08/2023,maindr,Austin,CO,58114,Multi-Family,4.0,2.0,943.0,0.13,2023.0,0.0,1.0,1.0,650.1,4.0,3.7223647662845423,5.21,55.0,8.2,106937.0,1.248,300.0,168.0,Yes,3183.0,,522504.0,590942.0,464545.17100210034,1269.3727629033933,300.0,4.0,3.7223647662845423,11.637843010499049,34.0,4.1,4.8,4.2,0.27875,650.1,1.0,99585.52154337184
296,227,14-08-2022,oakdr,Denver,co,36027,Condo,5.0,1.0,1992.0,0.08,1983.0,0.0,1.0,1.0,991.0,4.0,4.0,17.36,80.0,16.2,116275.0,1.605,250.0,29.0,,3487.0,83.0,,593910.0,114208.78747842216,1447.7221254659405,250.0,4.0,2.28677304256107,12.832946753865786,15.0,3.7,4.8,5.6,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
297,355,2023/07/25,elmst,Austin,Wa,11881,Singlefamily,5.0,1.0,2677.0,0.07,2014.0,1.0,1.0,1.0,704.7962962962963,3.0,7.0,10.77,23.0,2.2,93536.0,1.618,230.0,162.0,1,489.0,,480576.0,908560.0,464545.17100210034,1269.3727629033933,230.0,3.0,1.29198719845468,4.882110836722324,13.9,3.0,3.0,3.0,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
298,214,,maindr,Austin,MA,,Condo,2.0,2.0,1631.0,0.22,2014.0,0.0,1.0,1.0,357.0,3.0,10.0,26.11,35.0,8.5,116246.0,0.942,250.0,166.0,no,1527.0,129.0,280121.0,406030.0,464545.17100210034,1269.3727629033933,250.0,3.0,3.7223647662845423,11.637843010499049,34.0,4.1,4.8,4.2,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
299,172,21-09-2022,mapledr,Portland,co,,Condo,5.0,4.0,1892.0,0.8,2012.0,1.0,1.0,1.0,254.0,4.0,7.0,31.96,44.0,10.7,72033.0,1.568,333.0,109.0,No,3010.0,173.0,,710578.0,257995.10677204048,1123.90459416158,250.0,4.0,3.916265886975517,21.210308712091475,22.0,1.7,1.2,1.7,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
300,99,07/02/2022,elmave,Seattle,TX,60934,Singlefamily,1.0,2.0,2297.0,0.21,2009.0,1.0,1.0,1.0,851.0,5.0,5.0,0.0,9.0,17.9,64434.0,5.9,272.0,50.0,No,1515.0,142.0,426976.0,517761.0,15230.135859425762,1237.039662869664,230.0,5.0,2.16289596891366,7.3183185245067595,10.6,6.8,5.9,6.7,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
301,293,05-07-2023,maplest,Seattle,Wa,,Singlefamily,15.0,4.0,1670.0,1.19,2010.0,1.0,1.0,1.0,704.7962962962963,3.0,1.0,13.407446244760893,20.7,5.4,5.1,3.7,216.0,170.0,Yes,2320.0,61.0,,1193708.0,15230.135859425762,1237.039662869664,230.0,3.0,2.950325347565087,13.407446244760893,20.7,1.5,3.7,5.1,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
302,216,2023-10-07,mainave,Austin,tx,84487,Condo,15.0,4.0,2151.0,0.72,2006.0,0.0,1.0,1.0,824.0123456790124,1.0,2.0,3.177773158266117,2.0,8.6,170793.0,1.32,250.0,,,2409.0,,287231.0,1238541.0,464545.17100210034,1269.3727629033933,250.0,,1.8788009579531164,3.177773158266117,9.3,4.7,4.3,3.5,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
303,62,,oakst,Portland,tx,16416,Singlefamily,12.0,2.0,1610.0,0.3095180722891566,1978.0,0.0,1.0,1.0,1320.0,5.0,2.0,8.921234545869948,56.0,7.8,3.1,0.594,62.0,,1,3285.0,97.0,605031.0,1173097.0,257995.10677204048,1123.90459416158,230.0,5.0,2.694115181987046,8.921234545869948,19.3,2.9,3.2,3.1,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
304,48,2023/12/10,mainst,Boston,TX,51220,Multi-Family,4.0,1.0,2594.0,0.14,2019.0,0.0,0.0,1.0,1411.0,1.0,6.0,26.33,43.0,15.5,62963.0,1.29,167.0,70.0,no,2964.0,96.0,401888.0,796914.0,378933.39440092526,1317.535819119361,300.0,,2.2174434837338417,10.417700263424424,22.4,6.6,6.4,6.2,0.27875,650.1,1.0,99585.52154337184
305,33,2023/02/14,oakdr,Denver,tx,78062,Condo,2.0,4.0,2603.0,0.16,1971.0,1.0,1.0,1.0,722.0,4.0,1.0,37.99,95.0,7.3,65464.0,4.8,400.0,,,3016.0,145.0,,561471.0,114208.78747842216,1447.7221254659405,250.0,4.0,2.28677304256107,12.832946753865786,15.0,3.7,4.8,5.6,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
306,268,,pineave,Portland,tx,15861-2616,Condo,5.0,2.0,1123.9,0.37,1964.0,1.0,1.0,1.0,677.0,4.0,6.0,0.89,27.0,3.9,51925.0,0.824,348.0,161.0,0,2283.0,2.0,524421.0,434493.0,257995.10677204048,1123.90459416158,250.0,4.0,2.2638440015278825,15.799577354757632,27.0,2.4,2.7,1.5,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
307,201,09/07/2023,elmave,Portland,Wa,94467,Singlefamily,4.0,2.0,1545.0,0.02,1966.0,0.0,1.0,0.0,704.7962962962963,5.0,3.0,24.95,10.6,18.9,55522.0,1.579,230.0,140.0,Yes,257.0,33.0,502305.0,409864.0,257995.10677204048,1123.90459416158,230.0,5.0,2.16289596891366,7.3183185245067595,10.6,6.8,5.9,6.7,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
308,370,,oakst,Austin,MA,14119,Townhouse,2.0,3.0,2057.0,0.07,1993.0,1.0,1.0,1.0,703.4025974025974,2.0,10.0,8.921234545869948,4.0,19.3,60265.0,1.086,329.0,147.0,,653.0,183.0,361573.0,489230.0,464545.17100210034,1269.3727629033933,290.0,2.0,2.694115181987046,8.921234545869948,19.3,2.9,3.2,3.1,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
309,28,2023-08-29,mapledr,Denver,TX,,Condo,6.0,1.0,1716.0,0.5,2050.0,0.0,0.0,1.0,172.0,4.0,3.916265886975517,32.73,78.0,40.8,92126.0,1.654,250.0,87.0,Yes,2791.0,,,833720.0,114208.78747842216,1447.7221254659405,250.0,4.0,3.916265886975517,21.210308712091475,22.0,1.7,1.2,1.7,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
310,326,19-10-2022,mainave,Seattle,tx,,Townhouse,4.0,2.0,1848.0,0.17,,0.0,1.0,1.0,872.0,4.0,9.0,51.24,15.0,21.1,3.5,1.476,123.0,80.0,yes,382.0,42.0,324553.0,698278.0,15230.135859425762,1237.039662869664,290.0,4.0,1.8788009579531164,3.177773158266117,9.3,4.7,4.3,3.5,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
311,231,2022/09/13,pineave,Austin,co,50823,Townhouse,2.0,4.0,1851.0,0.1,2013.0,0.0,1.0,1.0,989.0,3.0,7.0,27.94,20.0,12.5,1.5,0.989,58.0,109.0,0,4041.0,140.0,498907.0,287015.18666441995,464545.17100210034,1269.3727629033933,290.0,3.0,2.2638440015278825,15.799577354757632,27.0,2.4,2.7,1.5,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
312,261,2022-04-11,mapledr,Seattle,TX,67703,Singlefamily,4.0,1.0,1723.0,0.21,2002.0,0.0,1.0,1.0,704.7962962962963,3.0,4.0,45.62,89.0,31.7,66908.0,1.678,230.0,141.0,0,2905.0,44.0,349465.0,691625.0,15230.135859425762,1237.039662869664,230.0,3.0,3.916265886975517,21.210308712091475,22.0,1.7,1.2,1.7,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
313,289,2023-12-05,elmdr,Portland,TX,95704-7172,Singlefamily,3.0,4.0,1551.0,0.75,2022.0,1.0,1.0,0.0,42.0,3.0,2.0,10.795418274219614,89.0,7.9,4.6,1.332,183.0,130.0,No,1377.0,,,632244.0,257995.10677204048,1123.90459416158,230.0,3.0,2.2708515258960777,10.795418274219614,8.8,3.6,4.7,4.6,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
314,163,,oakdr,Portland,tx,70852,Condo,12.0,1.0,1754.0,0.27,2004.0,1.0,1.0,1.0,824.0123456790124,3.0,2.28677304256107,4.45,74.0,15.0,74937.0,1.366,250.0,111.0,,2286.0,45.0,284154.0,948250.0,257995.10677204048,1123.90459416158,250.0,3.0,2.28677304256107,12.832946753865786,15.0,3.7,4.8,5.6,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
315,353,2022-10-24,elmst,Denver,co,18563,Townhouse,4.0,1.0,2212.0,0.29559633027522936,2020.0,1.0,1.0,1.0,703.4025974025974,1.0,2.0,38.53,50.0,11.8,60619.0,1.662,275.0,64.0,1,4551.0,129.0,336859.0,820467.0,114208.78747842216,1447.7221254659405,290.0,,1.29198719845468,4.882110836722324,13.9,3.0,3.0,3.0,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
316,139,,elmave,Portland,WA,75568-9551,Singlefamily,2.0,4.0,3304.0,0.4,2050.0,0.0,1.0,1.0,704.7962962962963,1.0,2.0,31.02,35.0,4.5,84714.0,1.083,420.0,166.0,1,,13.0,152426.0,791566.0,257995.10677204048,1123.90459416158,230.0,,2.16289596891366,7.3183185245067595,10.6,6.8,5.9,6.7,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
317,63,2022/07/11,mainave,Boston,co,82179,Condo,2.0,1.0,2000.0,0.01,2022.0,0.0,1.0,1.0,824.0123456790124,2.0,1.8788009579531164,37.77,60.0,2.1,75858.0,1.587,51.0,62.0,,508.0,56.0,254159.0,606358.0,378933.39440092526,1317.535819119361,250.0,2.0,1.8788009579531164,3.177773158266117,9.3,4.7,4.3,3.5,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
318,136,2022/06/10,elmdr,Austin,MA,13689,Townhouse,3.0,4.0,1453.0,1.68,,0.0,1.0,1.0,1213.0,3.0,2.0,10.795418274219614,58.0,10.3,78600.0,1.445,290.0,6.0,1,,146.0,246581.0,547359.0,464545.17100210034,1269.3727629033933,290.0,3.0,2.2708515258960777,10.795418274219614,8.8,3.6,4.7,4.6,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
319,129,02-04-2023,pineave,Portland,OR,46428,Condo,3.0,2.0,688.0,0.26785714285714285,2000.0,0.0,1.0,1.0,824.0123456790124,5.0,5.0,22.4,27.0,4.5,149168.0,1.002,147.0,109.0,no,4860.0,36.0,,535081.0,257995.10677204048,1123.90459416158,250.0,5.0,2.2638440015278825,15.799577354757632,27.0,2.4,2.7,1.5,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
320,9,,mapledr,Seattle,tx,96951,Singlefamily,4.0,2.0,1243.0,0.39,1988.0,1.0,1.0,1.0,704.7962962962963,3.0,8.0,37.52,94.0,12.4,1.7,1.17,171.0,61.0,No,1257.0,,,664287.0,15230.135859425762,1237.039662869664,230.0,3.0,3.916265886975517,21.210308712091475,22.0,1.7,1.2,1.7,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
321,65,09/21/2023,oakdr,Boston,MA,10235-7415,Singlefamily,3.0,2.0,2905.0,0.47,1971.0,0.0,0.0,1.0,687.0,5.0,2.0,11.89,6.0,10.0,146229.0,1.606,252.0,90.0,Yes,4785.0,175.0,,750509.0,378933.39440092526,1317.535819119361,230.0,5.0,2.28677304256107,12.832946753865786,15.0,3.7,4.8,5.6,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
